Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : GUEPPI
Departamento :,LORETO,Provincia :,PUTUMAYO,Distrito :,TENIENTE MANUEL CLAVERO
Latitud :,0°7'1.92'',Longitud :,75°15'1.08'',Altitud :,199 msnm.
Tipo :,EMA - Meteorológica,Código :,101004
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/02/15,19:00,26.2,0.0,90,S/D,0.0
2024/02/15,20:00,26.0,0.0,92,S/D,0.0
2024/02/15,21:00,25.8,S/D,93,S/D,0.0
2024/02/15,22:00,25.6,0.0,94,S/D,0.0
2024/02/15,23:00,25.4,0.0,95,S/D,0.0
2024/02/16,00:00,25.1,0.0,95,217,0.0
2024/02/16,01:00,25.0,0.0,95,S/D,0.0
2024/02/16,02:00,24.8,0.0,96,S/D,0.0
2024/02/16,03:00,24.5,0.0,96,S/D,0.0
2024/02/16,04:00,24.2,0.0,96,S/D,0.0
2024/02/16,05:00,24.3,0.0,97,S/D,0.0
2024/02/16,06:00,24.2,0.0,97,S/D,0.0
2024/02/16,07:00,24.2,0.0,97,S/D,0.0
2024/02/16,08:00,24.6,0.0,97,174,0.2
2024/02/16,09:00,25.2,0.0,96,170,0.9
2024/02/16,10:00,26.0,0.0,93,188,1.9
2024/02/16,11:00,27.0,0.0,89,196,1.0
2024/02/16,12:00,28.1,0.0,86,173,0.4
2024/02/16,13:00,29.0,0.0,83,262,0.4
2024/02/16,14:00,29.8,0.0,79,202,1.5
2024/02/16,15:00,30.8,0.0,74,200,1.1
2024/02/16,16:00,30.0,0.0,75,220,0.8
2024/02/16,17:00,30.6,0.0,72,245,0.6
2024/02/16,18:00,29.3,0.0,77,192,0.6
2024/02/16,19:00,27.8,0.0,85,179,0.0
2024/02/16,20:00,26.9,0.0,88,194,1.3
2024/02/16,22:00,26.5,0.0,91,86,0.5
2024/02/16,23:00,24.6,16.4,93,59,3.2
2024/02/17,00:00,23.7,5.2,97,49,2.4
2024/02/17,01:00,23.6,4.0,98,21,1.8
2024/02/17,02:00,23.4,4.3,98,11,1.5
2024/02/17,03:00,22.9,2.0,98,10,1.4
2024/02/17,04:00,22.7,0.9,99,354,1.2
2024/02/17,05:00,22.6,0.2,98,266,0.9
2024/02/17,06:00,22.6,0.2,99,234,0.3
2024/02/17,07:00,22.7,0.0,99,230,0.3
2024/02/17,08:00,23.0,0.0,99,185,0.4
2024/02/17,09:00,23.4,0.0,98,304,1.3
